seed,n,r_param,divergence,q,lam,r_star,r_hat_d,error,covered,ci_length
6,1000,0.1,kl,,1.9952623149688797,0.003016591304913163,6.760708332061768,6.757691740756854,0,0.5747297559573652
6,1000,0.1,chi2,,1.9952623149688797,0.00299931806512177,4.344807147979736,4.341807829914615,0,0.3600813818095555
6,1000,0.1,tsallis-5,5,1.9952623149688797,-3.275150083936751e-05,0.005122917238622904,0.005155668739462271,1,0.027859627008073876
6,1000,0.1,tsallis-10,10,1.9952623149688797,7.091378211043775e-05,-0.004641815088689327,0.004712728870799765,1,0.027653392713977154
6,1000,0.2,kl,,3.9810717055349727,0.005999209359288216,6.943495273590088,6.9374960642308,0,0.580394629510263
6,1000,0.2,chi2,,3.9810717055349727,0.0058456589467823505,4.978015899658203,4.972170240711421,0,0.41250442270208365
6,1000,0.2,tsallis-5,5,3.9810717055349727,-1.1572516086744145e-05,-0.005029480904340744,0.005017908388254,1,0.026924758630058526
6,1000,0.2,tsallis-10,10,3.9810717055349727,-4.62129719380755e-06,0.00028493537683971226,0.0002895566740335198,1,0.02879496152236363
6,1000,0.30000000000000004,kl,,7.943282347242818,0.01166154071688652,nan,nan,0,nan
6,1000,0.30000000000000004,chi2,,7.943282347242818,0.011634801514446735,5.596136093139648,5.584501291625202,0,0.463807116222196
6,1000,0.30000000000000004,tsallis-5,5,7.943282347242818,2.3202537704491988e-05,0.001832259469665587,0.001809056931961095,1,0.02784069127708542
6,1000,0.30000000000000004,tsallis-10,10,7.943282347242818,9.411165592609905e-06,0.012384479865431786,0.012375068699839176,1,0.028881487322808215
6,1000,0.4,kl,,15.848931924611136,0.02345968224108219,nan,nan,0,nan
6,1000,0.4,chi2,,15.848931924611136,0.01953635923564434,6.025539398193359,6.006003038957715,0,0.5040496999183641
6,1000,0.4,tsallis-5,5,15.848931924611136,-4.1153518395731226e-05,-0.006289650686085224,0.006248497167689493,1,0.033789690591079106
6,1000,0.4,tsallis-10,10,15.848931924611136,-2.1441181161208078e-05,0.012191468849778175,0.012212910030939383,1,0.03179452770670029
6,1000,0.5,kl,,31.622776601683793,0.04153672233223915,nan,nan,0,nan
6,1000,0.5,chi2,,31.622776601683793,0.02781996689736843,6.408956050872803,6.381136083975434,0,0.5349444119389847
6,1000,0.5,tsallis-5,5,31.622776601683793,8.495651127304882e-05,0.010377615690231323,0.010292659178958274,1,0.04027747198163434
6,1000,0.5,tsallis-10,10,31.622776601683793,-9.258077625418082e-06,0.010957611724734306,0.010966869802359724,1,0.041621887615335695
6,1000,0.6,kl,,63.095734448019314,0.056892093271017075,nan,nan,0,nan
6,1000,0.6,chi2,,63.095734448019314,0.036100972443819046,6.7028489112854,6.666747938841581,0,0.5618341497312167
6,1000,0.6,tsallis-5,5,63.095734448019314,-2.1167530576349236e-05,0.033166415989398956,0.033187583519975306,1,0.07231318562280685
6,1000,0.6,tsallis-10,10,63.095734448019314,2.287606093887007e-06,0.013442746363580227,0.01344045875748634,1,0.05852039698456991
6,1000,0.7000000000000001,kl,,125.89254117941678,0.0638936385512352,nan,nan,0,nan
6,1000,0.7000000000000001,chi2,,125.89254117941678,0.043097272515296936,6.863574504852295,6.820477232336998,0,0.5765862605093062
6,1000,0.7000000000000001,tsallis-5,5,125.89254117941678,-2.107584623445291e-05,0.019768230617046356,0.01978930646328081,1,0.11056276394999617
6,1000,0.7000000000000001,tsallis-10,10,125.89254117941678,5.9643924032570794e-05,-0.013181193731725216,0.013240837655757787,1,0.11749027963891885
6,1000,0.8,kl,,251.1886431509581,0.0658382773399353,nan,nan,0,nan
6,1000,0.8,chi2,,251.1886431509581,0.05066503956913948,6.853679180145264,6.803014140576124,0,0.5720011736984482
6,1000,0.8,tsallis-5,5,251.1886431509581,9.867984044831246e-05,0.10899678617715836,0.10889810633671004,0,0.2013951058483497
6,1000,0.8,tsallis-10,10,251.1886431509581,-5.478368984768167e-05,0.11725981533527374,0.11731459902512142,0,0.21337929775064202
6,1000,0.9,kl,,501.18723362727235,nan,nan,nan,0,nan
6,1000,0.9,chi2,,501.18723362727235,0.056677378714084625,6.929022312164307,6.872344933450222,0,0.5782579410810886
6,1000,0.9,tsallis-5,5,501.18723362727235,2.1776253561256453e-05,0.10920357704162598,0.10918180078806472,1,0.398393982151649
6,1000,0.9,tsallis-10,10,501.18723362727235,-7.381170803455461e-07,0.23442202806472778,0.23442276618180813,0,0.4257123029110781
6,1000,1.0,kl,,1000.0,nan,nan,nan,0,nan
6,1000,1.0,chi2,,1000.0,0.06052315607666969,6.967074871063232,6.906551714986563,0,0.583659343682403
6,1000,1.0,tsallis-5,5,1000.0,-1.378063075208047e-06,0.36901405453681946,0.36901543259989467,1,0.8323514292106337
6,1000,1.0,tsallis-10,10,1000.0,7.518595521105453e-05,0.35863491892814636,0.3585597329729353,1,0.8993862735324322
