seed,n,r_param,divergence,q,lam,r_star,r_hat_d,error,covered,ci_length
4,500,0.1,kl,,1.8616455666360694,0.0026953495107591152,4.860170364379883,4.857475014869124,0,0.6368994347637948
4,500,0.1,chi2,,1.8616455666360694,0.002745027421042323,3.0142338275909424,3.0114888001699,0,0.38905616884281424
4,500,0.1,tsallis-5,5,1.8616455666360694,-8.434488700004295e-05,-0.013699294999241829,0.013614950112241786,1,0.027546531353568843
4,500,0.1,tsallis-10,10,1.8616455666360694,-5.71429723095207e-07,0.0002983951708301902,0.0002989666005532854,1,0.028290500770548073
4,500,0.2,kl,,3.465724215775732,0.005277637392282486,5.013813018798828,5.008535381406546,0,0.6548537920892509
4,500,0.2,chi2,,3.465724215775732,0.005054129287600517,3.4828779697418213,3.4778238404542208,0,0.44816923893059946
4,500,0.2,tsallis-5,5,3.465724215775732,5.573835733230226e-05,0.0007090602302923799,0.0006533218729600776,1,0.028550895515951222
4,500,0.2,tsallis-10,10,3.465724215775732,0.00011889101006090641,-0.00889316201210022,0.009012053022161126,1,0.030150300865190466
4,500,0.30000000000000004,kl,,6.451950121482161,0.0098093431442976,5.112249374389648,5.102440031245351,0,0.6634124278687304
4,500,0.30000000000000004,chi2,,6.451950121482161,0.009533378295600414,3.824819803237915,3.8152864249423146,0,0.49512778438487265
4,500,0.30000000000000004,tsallis-5,5,6.451950121482161,-2.896726618928369e-05,-0.02296161837875843,0.022932651112569147,0,0.03176468933273593
4,500,0.30000000000000004,tsallis-10,10,6.451950121482161,2.112320544256363e-05,-0.003455274272710085,0.0034763974781526485,1,0.03149915743866581
4,500,0.4,kl,,12.011244339814313,0.017900867387652397,nan,nan,0,nan
4,500,0.4,chi2,,12.011244339814313,0.016029752790927887,4.193364143371582,4.177334390580654,0,0.5432336252089124
4,500,0.4,tsallis-5,5,12.011244339814313,1.9325771063449793e-05,-0.0036086151376366615,0.0036279409087001113,1,0.029289968376976123
4,500,0.4,tsallis-10,10,12.011244339814313,-1.4615445707022445e-06,0.010560758411884308,0.01056221995645501,1,0.0313118482632301
4,500,0.5,kl,,22.360679774997898,0.032212432473897934,nan,nan,0,nan
4,500,0.5,chi2,,22.360679774997898,0.02334967814385891,4.513619422912598,4.490269744768739,0,0.5826048075390196
4,500,0.5,tsallis-5,5,22.360679774997898,-1.78138907358516e-06,0.002941431477665901,0.0029432128667394863,1,0.0343060046185297
4,500,0.5,tsallis-10,10,22.360679774997898,3.8485297409351915e-05,-0.014108571223914623,0.014147056521323975,1,0.03176806996060648
4,500,0.6,kl,,41.62766037009365,0.0485067218542099,nan,nan,0,nan
4,500,0.6,chi2,,41.62766037009365,0.031046798452734947,4.763140678405762,4.732093879953027,0,0.6196112588922155
4,500,0.6,tsallis-5,5,41.62766037009365,3.371674392838031e-05,0.004203453194350004,0.004169736450421624,1,0.038381822995305306
4,500,0.6,tsallis-10,10,41.62766037009365,-5.03241280966904e-05,-0.013584469445049763,0.013534145316953072,1,0.03729315291819054
4,500,0.7000000000000001,kl,,77.49594937741689,0.05921187624335289,nan,nan,0,nan
4,500,0.7000000000000001,chi2,,77.49594937741689,0.03904382511973381,4.985711097717285,4.946667272597551,0,0.6511847894077799
4,500,0.7000000000000001,tsallis-5,5,77.49594937741689,6.13432566751726e-05,-0.0008393574389629066,0.0009007006956380792,1,0.05542534755241641
4,500,0.7000000000000001,tsallis-10,10,77.49594937741689,-2.9947485018055886e-05,0.018507180735468864,0.01853712822048692,1,0.056077648087899896
4,500,0.8,kl,,144.2699905907214,0.0661548525094986,nan,nan,0,nan
4,500,0.8,chi2,,144.2699905907214,0.04533929377794266,5.059686660766602,5.014347366988659,0,0.6584936953672212
4,500,0.8,tsallis-5,5,144.2699905907214,9.770724136615172e-05,0.03036513552069664,0.03026742827933049,1,0.07977698782844382
4,500,0.8,tsallis-10,10,144.2699905907214,1.1088102837675251e-05,-0.014902867376804352,0.014913955479642027,1,0.07934066989204308
4,500,0.9,kl,,268.5795883818439,nan,nan,nan,0,nan
4,500,0.9,chi2,,268.5795883818439,0.051353421062231064,5.106759071350098,5.055405650287867,0,0.6636861724659184
4,500,0.9,tsallis-5,5,268.5795883818439,-5.5394837545463815e-05,0.014053921215236187,0.01410931605278165,1,0.15548826959405573
4,500,0.9,tsallis-10,10,268.5795883818439,-1.4032842955202796e-05,-0.00027753831818699837,0.00026350547523179557,1,0.15821418790408903
4,500,1.0,kl,,500.0,nan,nan,nan,0,nan
4,500,1.0,chi2,,500.0,0.05598469078540802,5.1246232986450195,5.0686386078596115,0,0.666823026599795
4,500,1.0,tsallis-5,5,500.0,5.483093627844937e-05,0.1561606228351593,0.15610579189888085,0,0.30116368116690945
4,500,1.0,tsallis-10,10,500.0,-4.037731741846073e-06,0.010185375809669495,0.01018941354141134,1,0.2924156073896678
