seed,n,r_param,divergence,q,lam,r_star,r_hat_d,error,covered,ci_length
2,500,0.1,kl,,1.8616455666360694,0.002808955032378435,5.808193683624268,5.805384728591889,0,0.7225539442110338
2,500,0.1,chi2,,1.8616455666360694,0.002776815788820386,3.6890084743499756,3.686231658561155,0,0.4639598902696791
2,500,0.1,tsallis-5,5,1.8616455666360694,3.168992407154292e-05,-0.12530727684497833,0.12533896676904988,1,0.5274265260612765
2,500,0.1,tsallis-10,10,1.8616455666360694,-3.727571674971841e-05,-0.03278740495443344,0.03275012923768372,1,0.1327509772543129
2,500,0.2,kl,,3.465724215775732,0.0050049349665641785,5.939589023590088,5.934584088623524,0,0.7258055544235186
2,500,0.2,chi2,,3.465724215775732,0.005226407665759325,4.198884963989258,4.1936585563234985,0,0.5093575730219627
2,500,0.2,tsallis-5,5,3.465724215775732,-6.151591514935717e-05,-0.003727803472429514,0.0036662875572801568,1,0.03950311251461247
2,500,0.2,tsallis-10,10,3.465724215775732,-5.940414666838478e-06,-0.01331599336117506,0.013310052946508222,1,0.07755014429773793
2,500,0.30000000000000004,kl,,6.451950121482161,0.009627006016671658,6.066929817199707,6.057302811183035,0,0.7453497988406756
2,500,0.30000000000000004,chi2,,6.451950121482161,0.00940043292939663,4.651361465454102,4.641961032524705,0,0.5655630468704188
2,500,0.30000000000000004,tsallis-5,5,6.451950121482161,1.879621049738489e-05,-0.011575969867408276,0.01159476607790566,1,0.04263482247162304
2,500,0.30000000000000004,tsallis-10,10,6.451950121482161,2.3269415123650106e-06,-0.003768372815102339,0.003770699756614704,1,0.037171700821701355
2,500,0.4,kl,,12.011244339814313,0.017871782183647156,nan,nan,0,nan
2,500,0.4,chi2,,12.011244339814313,0.01599101908504963,5.038010120391846,5.022019101306796,0,0.6096175299419301
2,500,0.4,tsallis-5,5,12.011244339814313,2.3242626411956735e-05,-0.000545090006198734,0.0005683326326106908,1,0.05092046629135579
2,500,0.4,tsallis-10,10,12.011244339814313,2.427162507956382e-05,-0.020016396418213844,0.020040668043293408,1,0.07910003968803288
2,500,0.5,kl,,22.360679774997898,0.031908612698316574,nan,nan,0,nan
2,500,0.5,chi2,,22.360679774997898,0.023777393624186516,5.384171962738037,5.360394569113851,0,0.6573330722016492
2,500,0.5,tsallis-5,5,22.360679774997898,-9.173111720883753e-06,-0.010471705347299576,0.010462532235578692,1,0.0664777562936121
2,500,0.5,tsallis-10,10,22.360679774997898,5.4179225116968155e-05,-0.0064846002496778965,0.006538779474794865,1,0.04675681927970146
2,500,0.6,kl,,41.62766037009365,0.04815655201673508,nan,nan,0,nan
2,500,0.6,chi2,,41.62766037009365,0.031220372766256332,5.631474018096924,5.6002536453306675,0,0.68939042847897
2,500,0.6,tsallis-5,5,41.62766037009365,-5.577286356128752e-05,-0.02669844590127468,0.026642673037713394,1,0.092093357358988
2,500,0.6,tsallis-10,10,41.62766037009365,4.814892236026935e-05,-0.03775228187441826,0.03780043079677853,1,0.1354106150180864
2,500,0.7000000000000001,kl,,77.49594937741689,0.060268282890319824,nan,nan,0,nan
2,500,0.7000000000000001,chi2,,77.49594937741689,0.03839072957634926,5.912207126617432,5.873816397041082,0,0.7212803956204864
2,500,0.7000000000000001,tsallis-5,5,77.49594937741689,-3.171044454575167e-06,0.0140214329585433,0.014024604002997876,1,0.08038056699775407
2,500,0.7000000000000001,tsallis-10,10,77.49594937741689,-2.2382151655619964e-05,-0.01873471960425377,0.01871233745259815,1,0.07899676468175729
2,500,0.8,kl,,144.2699905907214,0.06440448015928268,nan,nan,0,nan
2,500,0.8,chi2,,144.2699905907214,0.04593599960207939,5.814586639404297,5.7686506398022175,0,0.7734732767451421
2,500,0.8,tsallis-5,5,144.2699905907214,7.9169767559506e-06,0.01244207751005888,0.01243416053330293,1,0.12879669530194912
2,500,0.8,tsallis-10,10,144.2699905907214,4.263645314495079e-05,-0.015335815027356148,0.015378451480501099,1,0.12061462223930772
2,500,0.9,kl,,268.5795883818439,nan,nan,nan,0,nan
2,500,0.9,chi2,,268.5795883818439,0.051053110510110855,6.000293254852295,5.949240144342184,0,0.7323702785326079
2,500,0.9,tsallis-5,5,268.5795883818439,3.282676698290743e-05,0.018943849951028824,0.018911023184045916,1,0.21376613853877513
2,500,0.9,tsallis-10,10,268.5795883818439,1.3257515092846006e-05,-0.010006887838244438,0.010020145353337284,1,0.2081987819742271
2,500,1.0,kl,,500.0,nan,nan,nan,0,nan
2,500,1.0,chi2,,500.0,0.0563635490834713,6.0124335289001465,5.956069979816675,0,0.7620598737287385
2,500,1.0,tsallis-5,5,500.0,-2.0833336748182774e-05,0.06618930399417877,0.06621013733092695,1,0.4222519052032257
2,500,1.0,tsallis-10,10,500.0,-8.222961332648993e-05,-0.009822819381952286,0.009740589768625796,1,0.41826859998644306
