seed,n,r_param,divergence,q,lam,r_star,r_hat_d,error,covered,ci_length
1,2000,0.1,kl,,2.138469199982376,0.003190418239682913,7.810652256011963,7.80746183777228,0,0.49347074853225337
1,2000,0.1,chi2,,2.138469199982376,0.003253745846450329,5.266910076141357,5.263656330294907,0,0.32880348150911454
1,2000,0.1,tsallis-5,5,2.138469199982376,6.0018679505446926e-05,0.002706123050302267,0.00264610437079682,1,0.033053393625295066
1,2000,0.1,tsallis-10,10,2.138469199982376,-2.8414140615495853e-05,-6.4807893068064e-05,3.639375245256815e-05,1,0.024080970188102294
1,2000,0.2,kl,,4.573050519273264,0.00684892013669014,7.892641067504883,7.885792147368193,0,0.4976033896205053
1,2000,0.2,chi2,,4.573050519273264,0.006761896889656782,6.012575626373291,6.005813729483634,0,0.37587310417465963
1,2000,0.2,tsallis-5,5,4.573050519273264,4.7301971790147945e-05,0.003765225876122713,0.003717923904332565,1,0.027469988530503423
1,2000,0.2,tsallis-10,10,4.573050519273264,-3.8420574128394946e-05,-0.014520573429763317,0.014482152855634922,0,0.02846255425911658
1,2000,0.30000000000000004,kl,,9.779327685429289,0.014893929474055767,nan,nan,0,nan
1,2000,0.30000000000000004,chi2,,9.779327685429289,0.01364064309746027,6.657446384429932,6.643805741332471,0,0.4178126356450205
1,2000,0.30000000000000004,tsallis-5,5,9.779327685429289,6.541286711581051e-05,-0.016748527064919472,0.016813939932035282,0,0.02812888481437037
1,2000,0.30000000000000004,tsallis-10,10,9.779327685429289,-2.35114657698432e-05,0.00703079579398036,0.007054307259750203,1,0.028272086477558668
1,2000,0.4,kl,,20.91279105182547,0.029217686504125595,nan,nan,0,nan
1,2000,0.4,chi2,,20.91279105182547,0.022651316598057747,7.150640964508057,7.127989647909999,0,0.44906303251507007
1,2000,0.4,tsallis-5,5,20.91279105182547,-2.7527832571649924e-05,0.01692897640168667,0.01695650423425832,0,0.03270456513771107
1,2000,0.4,tsallis-10,10,20.91279105182547,7.373205153271556e-05,0.0008275480940937996,0.000753816042561084,1,0.030852652554105107
1,2000,0.5,kl,,44.721359549995796,0.04967880621552467,nan,nan,0,nan
1,2000,0.5,chi2,,44.721359549995796,0.03258176147937775,7.639000415802002,7.606418654322624,0,0.4826971144863993
1,2000,0.5,tsallis-5,5,44.721359549995796,-2.6148494725930505e-05,0.03685116767883301,0.03687731617355894,1,0.07392737167780189
1,2000,0.5,tsallis-10,10,44.721359549995796,-3.32251402141992e-05,0.00929463841021061,0.009327863550424809,1,0.054432074661656955
1,2000,0.6,kl,,95.63524997900369,0.06124919280409813,nan,nan,0,nan
1,2000,0.6,chi2,,95.63524997900369,0.040889184921979904,7.757044315338135,7.716155130416155,0,0.4934950102858203
1,2000,0.6,tsallis-5,5,95.63524997900369,1.707322553556878e-05,0.0234206710010767,0.02340359777554113,1,0.10935298880080035
1,2000,0.6,tsallis-10,10,95.63524997900369,-1.2426231478457339e-05,0.02268548123538494,0.0226979074668634,1,0.09817944729501579
1,2000,0.7000000000000001,kl,,204.51303651271468,0.06692430377006531,nan,nan,0,nan
1,2000,0.7000000000000001,chi2,,204.51303651271468,0.048562802374362946,7.871630668640137,7.823067866265774,0,0.4951395344500774
1,2000,0.7000000000000001,tsallis-5,5,204.51303651271468,4.298913154343609e-06,0.06263129413127899,0.06262699521812465,1,0.2285643815474012
1,2000,0.7000000000000001,tsallis-10,10,204.51303651271468,-4.117311254958622e-05,0.051636774092912674,0.05167794720546226,1,0.2399011215514489
1,2000,0.8,kl,,437.3448295773114,nan,nan,nan,0,nan
1,2000,0.8,chi2,,437.3448295773114,0.05523565411567688,7.914506435394287,7.85927078127861,0,0.4990860619951553
1,2000,0.8,tsallis-5,5,437.3448295773114,-2.4365401259274222e-05,0.003781366627663374,0.003805732028922648,1,0.4468458825536238
1,2000,0.8,tsallis-10,10,437.3448295773114,7.307332271011546e-05,-0.041706424206495285,0.0417794975292054,1,0.4263305317786425
1,2000,0.9,kl,,935.2484478226215,nan,nan,nan,0,nan
1,2000,0.9,chi2,,935.2484478226215,0.06068011373281479,7.934332370758057,7.873652257025242,0,0.498392736883497
1,2000,0.9,tsallis-5,5,935.2484478226215,4.675813397625461e-05,0.2597794830799103,0.259732724945934,1,0.9834499765727276
1,2000,0.9,tsallis-10,10,935.2484478226215,-1.1621055818977766e-05,0.1419721394777298,0.14198376053354878,1,0.9767983455459618
1,2000,1.0,kl,,2000.0,nan,nan,nan,0,nan
1,2000,1.0,chi2,,2000.0,0.06615603715181351,7.970965385437012,7.904809348285198,0,0.5012017739035473
1,2000,1.0,tsallis-5,5,2000.0,2.652288821991533e-05,0.24922454357147217,0.24919802068325225,1,2.2040890370850352
1,2000,1.0,tsallis-10,10,2000.0,9.351205517305061e-05,0.05371112376451492,0.05361761170934187,1,2.0337629936297423
