seed,n,r_param,divergence,q,lam,r_star,r_hat_d,error,covered,ci_length
6,500,0.1,kl,,1.8616455666360694,0.0028430307283997536,6.330195426940918,6.327352396212518,0,0.6986702327307239
6,500,0.1,chi2,,1.8616455666360694,0.002754663350060582,4.007308006286621,4.0045533429365605,0,0.4309831418663589
6,500,0.1,tsallis-5,5,1.8616455666360694,-4.353199983597733e-05,-0.0031655621714890003,0.003122030171653023,1,0.037054919598870126
6,500,0.1,tsallis-10,10,1.8616455666360694,-3.498789737932384e-05,-0.0004811134422197938,0.00044612554484046996,1,0.03718786419409641
6,500,0.2,kl,,3.465724215775732,0.005344907287508249,6.403959274291992,6.398614367004484,0,0.6960751594739742
6,500,0.2,chi2,,3.465724215775732,0.005055603105574846,4.549540042877197,4.544484439771622,0,0.49029578291938747
6,500,0.2,tsallis-5,5,3.465724215775732,7.091533916536719e-06,-0.0034447633661329746,0.0034518549000495113,1,0.03598012410480158
6,500,0.2,tsallis-10,10,3.465724215775732,3.8320929888868704e-05,0.0012968776281923056,0.0012585566983034369,1,0.03436556000876397
6,500,0.30000000000000004,kl,,6.451950121482161,0.009445857256650925,6.526951313018799,6.517505455762148,0,0.7080294930732218
6,500,0.30000000000000004,chi2,,6.451950121482161,0.009441535919904709,5.033351898193359,5.023910362273455,0,0.5423457505004878
6,500,0.30000000000000004,tsallis-5,5,6.451950121482161,-1.3955938811704982e-05,0.0033861370757222176,0.0034000930145339225,1,0.039250901528956966
6,500,0.30000000000000004,tsallis-10,10,6.451950121482161,-1.4746457054570783e-05,0.0005231723771430552,0.000537918834197626,1,0.0366368418912631
6,500,0.4,kl,,12.011244339814313,0.01722954399883747,nan,nan,0,nan
6,500,0.4,chi2,,12.011244339814313,0.016261938959360123,5.410511016845703,5.394249077886343,0,0.5848069333376487
6,500,0.4,tsallis-5,5,12.011244339814313,-3.0938448617234826e-05,-0.006973697803914547,0.006942759355297312,1,0.03858168100350829
6,500,0.4,tsallis-10,10,12.011244339814313,-4.8759386118035764e-05,0.008168503642082214,0.00821726302820025,1,0.03676047538233055
6,500,0.5,kl,,22.360679774997898,0.03084586188197136,nan,nan,0,nan
6,500,0.5,chi2,,22.360679774997898,0.023776579648256302,5.804603576660156,5.7808269970119,0,0.6290788690411728
6,500,0.5,tsallis-5,5,22.360679774997898,-1.5030335816845763e-05,0.0032399080228060484,0.003254938358622894,1,0.04026034798080422
6,500,0.5,tsallis-10,10,22.360679774997898,3.351653958816314e-06,0.015318392775952816,0.015315041121994,1,0.04058260660434685
6,500,0.6,kl,,41.62766037009365,0.04795589670538902,nan,nan,0,nan
6,500,0.6,chi2,,41.62766037009365,0.030886869877576828,6.068324565887451,6.037437696009874,0,0.6593991927674488
6,500,0.6,tsallis-5,5,41.62766037009365,6.148546617623651e-06,0.006648873444646597,0.006642724898028973,1,0.05230849950116885
6,500,0.6,tsallis-10,10,41.62766037009365,-2.7617543310043402e-05,0.008217046968638897,0.00824466451194894,1,0.0515139905990214
6,500,0.7000000000000001,kl,,77.49594937741689,0.05940108373761177,nan,nan,0,nan
6,500,0.7000000000000001,chi2,,77.49594937741689,0.03835056349635124,6.288537502288818,6.250186938792467,0,0.6861738030561122
6,500,0.7000000000000001,tsallis-5,5,77.49594937741689,8.33712110761553e-05,0.010027547366917133,0.009944176155840978,1,0.07817929938326648
6,500,0.7000000000000001,tsallis-10,10,77.49594937741689,2.3310987671720795e-05,0.010193336755037308,0.010170025767365587,1,0.06751015385868586
6,500,0.8,kl,,144.2699905907214,0.06492156535387039,nan,nan,0,nan
6,500,0.8,chi2,,144.2699905907214,0.04553968831896782,6.5132951736450195,6.467755485326052,0,0.7102905360351175
6,500,0.8,tsallis-5,5,144.2699905907214,-6.932467044862278e-08,0.022499244660139084,0.022499313984809532,1,0.12318824687946178
6,500,0.8,tsallis-10,10,144.2699905907214,1.7384672901243903e-05,0.006280973553657532,0.006263588880756288,1,0.12487809347878431
6,500,0.9,kl,,268.5795883818439,nan,nan,nan,0,nan
6,500,0.9,chi2,,268.5795883818439,0.051226355135440826,6.424000263214111,6.3727739080786705,0,0.6988129523751162
6,500,0.9,tsallis-5,5,268.5795883818439,-3.6831319448538125e-05,0.0701424777507782,0.07017930907022674,1,0.23332876440788405
6,500,0.9,tsallis-10,10,268.5795883818439,-1.6447273083031178e-05,-0.018732748925685883,0.01871630165260285,1,0.2108096510051406
6,500,1.0,kl,,500.0,nan,nan,nan,0,nan
6,500,1.0,chi2,,500.0,0.05756940692663193,6.58228063583374,6.524711228907108,0,0.7177389120863181
6,500,1.0,tsallis-5,5,500.0,3.673612081911415e-05,0.2478349655866623,0.24779822946584318,1,0.497766075621912
6,500,1.0,tsallis-10,10,500.0,-5.761092688771896e-05,0.039027366787195206,0.039084977714082925,1,0.5056516102899006
